Num_Conv_Layers,Num_Filters,Kernel_Size,MLP_Num_Hidden_Layers,MLP_Units_Per_Layer,Activation,Dropout_Rate,Batch_Size,Epochs,Learning_Rate,Output_Activation,Accuracy
1,64,"(5, 5)",1,32,relu,0.4,32,50,0.1,softmax,0.3424657583236694
1,64,"(5, 5)",1,64,relu,0.4,32,50,0.001,sigmoid,0.956620991230011
1,64,"(5, 5)",1,64,relu,0.4,32,50,0.001,softmax,0.9600456357002258
1,64,"(5, 5)",1,64,relu,0.4,32,50,0.01,sigmoid,0.3424657583236694
1,64,"(5, 5)",1,64,relu,0.4,32,50,0.01,softmax,0.3321917951107025
1,64,"(5, 5)",1,64,relu,0.4,32,50,0.1,sigmoid,0.3424657583236694
1,64,"(5, 5)",1,64,relu,0.4,32,50,0.1,softmax,0.3253424763679504
1,64,"(5, 5)",1,128,relu,0.4,32,50,0.001,sigmoid,0.952054798603058
1,64,"(5, 5)",1,128,relu,0.4,32,50,0.001,softmax,0.9611872434616088
1,64,"(5, 5)",1,128,relu,0.4,32,50,0.01,sigmoid,0.3424657583236694
1,64,"(5, 5)",1,128,relu,0.4,32,50,0.01,softmax,0.3424657583236694
1,64,"(5, 5)",1,128,relu,0.4,32,50,0.1,sigmoid,0.3424657583236694
1,64,"(5, 5)",1,128,relu,0.4,32,50,0.1,softmax,0.3424657583236694
1,64,"(5, 5)",1,256,relu,0.4,32,50,0.001,sigmoid,0.9611872434616088
1,64,"(5, 5)",1,256,relu,0.4,32,50,0.001,softmax,0.9600456357002258
1,64,"(5, 5)",1,256,relu,0.4,32,50,0.01,sigmoid,0.3424657583236694
1,64,"(5, 5)",1,256,relu,0.4,32,50,0.01,softmax,0.3424657583236694
1,64,"(5, 5)",1,256,relu,0.4,32,50,0.1,sigmoid,0.3253424763679504
1,64,"(5, 5)",1,256,relu,0.4,32,50,0.1,softmax,0.3424657583236694
1,64,"(5, 5)",1,512,relu,0.4,32,50,0.001,sigmoid,0.9600456357002258
1,64,"(5, 5)",1,512,relu,0.4,32,50,0.001,softmax,0.9589040875434875
1,64,"(5, 5)",1,512,relu,0.4,32,50,0.01,sigmoid,0.3321917951107025
1,64,"(5, 5)",1,512,relu,0.4,32,50,0.01,softmax,0.3424657583236694
1,64,"(5, 5)",2,256,relu,0.4,32,50,0.001,sigmoid,0.9623287916183472
1,64,"(5, 5)",2,256,relu,0.4,32,50,0.001,softmax,0.956620991230011
1,64,"(5, 5)",2,256,relu,0.4,32,50,0.01,softmax,0.3424657583236694
2,32,"(3, 3)",1,32,relu,0.4,32,50,0.001,sigmoid,0.978310525417328
2,32,"(3, 3)",1,32,relu,0.4,32,50,0.001,softmax,0.9794520735740662
2,32,"(3, 3)",1,32,relu,0.4,32,50,0.01,sigmoid,0.3424657583236694
2,32,"(3, 3)",1,32,relu,0.4,32,50,0.01,softmax,0.3424657583236694
2,32,"(3, 3)",1,32,relu,0.4,32,50,0.1,sigmoid,0.3253424763679504
2,32,"(3, 3)",1,32,relu,0.4,32,50,0.1,softmax,0.3321917951107025
2,32,"(3, 3)",1,64,relu,0.4,32,50,0.001,sigmoid,0.9840182662010192
2,32,"(3, 3)",1,64,relu,0.4,32,50,0.001,softmax,0.9794520735740662
2,32,"(3, 3)",1,64,relu,0.4,32,50,0.01,sigmoid,0.3424657583236694
2,32,"(3, 3)",1,64,relu,0.4,32,50,0.01,softmax,0.3321917951107025
2,32,"(3, 3)",1,64,relu,0.4,32,50,0.1,sigmoid,0.3253424763679504
2,32,"(3, 3)",1,64,relu,0.4,32,50,0.1,softmax,0.3424657583236694
2,32,"(3, 3)",1,128,relu,0.4,32,50,0.001,sigmoid,0.9863013625144958
2,32,"(3, 3)",1,128,relu,0.4,32,50,0.001,softmax,0.9885844588279724
2,32,"(3, 3)",1,128,relu,0.4,32,50,0.01,sigmoid,0.3424657583236694
2,32,"(3, 3)",1,128,relu,0.4,32,50,0.01,softmax,0.3424657583236694
2,32,"(3, 3)",1,128,relu,0.4,32,50,0.1,sigmoid,0.3424657583236694
2,32,"(3, 3)",1,128,relu,0.4,32,50,0.1,softmax,0.3424657583236694
2,32,"(3, 3)",1,256,relu,0.4,32,50,0.001,sigmoid,0.9805936217308044
2,32,"(3, 3)",1,256,relu,0.4,32,50,0.001,softmax,0.987442910671234
2,32,"(3, 3)",1,256,relu,0.4,32,50,0.01,sigmoid,0.3253424763679504
2,32,"(3, 3)",1,256,relu,0.4,32,50,0.01,softmax,0.3424657583236694
2,32,"(3, 3)",1,256,relu,0.4,32,50,0.1,sigmoid,0.3321917951107025
2,32,"(3, 3)",1,256,relu,0.4,32,50,0.1,softmax,0.3321917951107025
2,32,"(3, 3)",1,512,relu,0.4,32,50,0.001,sigmoid,0.9805936217308044
2,32,"(3, 3)",1,512,relu,0.4,32,50,0.001,softmax,0.987442910671234
2,32,"(3, 3)",1,512,relu,0.4,32,50,0.01,sigmoid,0.3321917951107025
2,32,"(3, 3)",1,512,relu,0.4,32,50,0.01,softmax,0.3424657583236694
2,32,"(3, 3)",1,512,relu,0.4,32,50,0.1,sigmoid,0.3321917951107025
2,32,"(3, 3)",1,512,relu,0.4,32,50,0.1,softmax,0.3321917951107025
2,32,"(3, 3)",2,32,relu,0.4,32,50,0.001,sigmoid,0.982876718044281
2,32,"(3, 3)",2,32,relu,0.4,32,50,0.001,softmax,0.9817351698875428
2,32,"(3, 3)",2,32,relu,0.4,32,50,0.01,sigmoid,0.3424657583236694
2,32,"(3, 3)",2,32,relu,0.4,32,50,0.01,softmax,0.3424657583236694
2,32,"(3, 3)",2,32,relu,0.4,32,50,0.1,sigmoid,0.3424657583236694
2,32,"(3, 3)",2,32,relu,0.4,32,50,0.1,softmax,0.3424657583236694
2,32,"(3, 3)",2,64,relu,0.4,32,50,0.001,sigmoid,0.9771689772605896
2,32,"(3, 3)",2,64,relu,0.4,32,50,0.001,softmax,0.9623287916183472
2,32,"(3, 3)",2,64,relu,0.4,32,50,0.01,sigmoid,0.3424657583236694
2,32,"(3, 3)",2,64,relu,0.4,32,50,0.01,softmax,0.3424657583236694
2,32,"(3, 3)",2,64,relu,0.4,32,50,0.1,sigmoid,0.3253424763679504
2,32,"(3, 3)",2,64,relu,0.4,32,50,0.1,softmax,0.3424657583236694
2,32,"(3, 3)",2,128,relu,0.4,32,50,0.001,sigmoid,0.9805936217308044
2,32,"(3, 3)",2,128,relu,0.4,32,50,0.001,softmax,0.9851598143577576
2,32,"(3, 3)",2,128,relu,0.4,32,50,0.01,sigmoid,0.3424657583236694
2,32,"(3, 3)",2,128,relu,0.4,32,50,0.01,softmax,0.3321917951107025
2,32,"(3, 3)",2,128,relu,0.4,32,50,0.1,sigmoid,0.3321917951107025
2,32,"(3, 3)",2,128,relu,0.4,32,50,0.1,softmax,0.3253424763679504
2,32,"(3, 3)",2,256,relu,0.4,32,50,0.001,sigmoid,0.9668949842453004
2,32,"(3, 3)",2,256,relu,0.4,32,50,0.001,softmax,0.9840182662010192
2,32,"(3, 3)",2,256,relu,0.4,32,50,0.01,sigmoid,0.3424657583236694
2,32,"(3, 3)",2,256,relu,0.4,32,50,0.01,softmax,0.3424657583236694
2,32,"(3, 3)",2,256,relu,0.4,32,50,0.1,sigmoid,0.3424657583236694
2,32,"(3, 3)",2,256,relu,0.4,32,50,0.1,softmax,0.3424657583236694
2,32,"(3, 3)",2,512,relu,0.4,32,50,0.001,sigmoid,0.9452054500579834
2,32,"(3, 3)",2,512,relu,0.4,32,50,0.001,softmax,0.9805936217308044
2,32,"(3, 3)",2,512,relu,0.4,32,50,0.01,sigmoid,0.3321917951107025
2,32,"(3, 3)",2,512,relu,0.4,32,50,0.01,softmax,0.3424657583236694
2,32,"(3, 3)",2,512,relu,0.4,32,50,0.1,sigmoid,0.3321917951107025
2,32,"(3, 3)",2,512,relu,0.4,32,50,0.1,softmax,0.3424657583236694
2,32,"(3, 3)",3,32,relu,0.4,32,50,0.001,sigmoid,0.9646118879318236
2,32,"(3, 3)",3,32,relu,0.4,32,50,0.001,softmax,0.9543378949165344
2,32,"(3, 3)",3,32,relu,0.4,32,50,0.01,sigmoid,0.3424657583236694
2,32,"(3, 3)",3,32,relu,0.4,32,50,0.01,softmax,0.3424657583236694
2,32,"(3, 3)",3,32,relu,0.4,32,50,0.1,sigmoid,0.3253424763679504
2,32,"(3, 3)",3,32,relu,0.4,32,50,0.1,softmax,0.3321917951107025
2,32,"(3, 3)",3,64,relu,0.4,32,50,0.001,sigmoid,0.9760273694992064
2,32,"(3, 3)",3,64,relu,0.4,32,50,0.001,softmax,0.9406392574310304
2,32,"(3, 3)",3,64,relu,0.4,32,50,0.01,sigmoid,0.3424657583236694
2,32,"(3, 3)",3,64,relu,0.4,32,50,0.01,softmax,0.3424657583236694
2,32,"(3, 3)",3,64,relu,0.4,32,50,0.1,sigmoid,0.3253424763679504
2,32,"(3, 3)",3,64,relu,0.4,32,50,0.1,softmax,0.3253424763679504
2,32,"(3, 3)",3,128,relu,0.4,32,50,0.001,sigmoid,0.9623287916183472
2,32,"(3, 3)",3,128,relu,0.4,32,50,0.001,softmax,0.9748858213424684
2,32,"(3, 3)",3,128,relu,0.4,32,50,0.01,sigmoid,0.3321917951107025
2,32,"(3, 3)",3,128,relu,0.4,32,50,0.01,softmax,0.3424657583236694
2,32,"(3, 3)",3,128,relu,0.4,32,50,0.1,sigmoid,0.3424657583236694
2,32,"(3, 3)",3,128,relu,0.4,32,50,0.1,softmax,0.3424657583236694
2,32,"(3, 3)",3,256,relu,0.4,32,50,0.001,sigmoid,0.9509132504463196
2,32,"(3, 3)",3,256,relu,0.4,32,50,0.001,softmax,0.97374427318573
2,32,"(3, 3)",3,256,relu,0.4,32,50,0.01,sigmoid,0.3424657583236694
2,32,"(3, 3)",3,256,relu,0.4,32,50,0.01,softmax,0.3424657583236694
2,32,"(3, 3)",3,256,relu,0.4,32,50,0.1,sigmoid,0.3321917951107025
2,32,"(3, 3)",3,256,relu,0.4,32,50,0.1,softmax,0.3321917951107025
2,32,"(3, 3)",3,512,relu,0.4,32,50,0.001,sigmoid,0.982876718044281
2,32,"(3, 3)",3,512,relu,0.4,32,50,0.001,softmax,0.9794520735740662
2,32,"(3, 3)",3,512,relu,0.4,32,50,0.01,sigmoid,0.3424657583236694
2,32,"(3, 3)",3,512,relu,0.4,32,50,0.01,softmax,0.3321917951107025
2,32,"(3, 3)",3,512,relu,0.4,32,50,0.1,sigmoid,0.3424657583236694
2,32,"(3, 3)",3,512,relu,0.4,32,50,0.1,softmax,0.3424657583236694
2,32,"(5, 5)",1,32,relu,0.4,32,50,0.001,sigmoid,0.9840182662010192
2,32,"(5, 5)",1,32,relu,0.4,32,50,0.001,softmax,0.965753436088562
2,32,"(5, 5)",1,32,relu,0.4,32,50,0.01,sigmoid,0.3424657583236694
2,32,"(5, 5)",1,32,relu,0.4,32,50,0.01,softmax,0.3321917951107025
2,32,"(5, 5)",1,32,relu,0.4,32,50,0.1,sigmoid,0.3253424763679504
2,32,"(5, 5)",1,32,relu,0.4,32,50,0.1,softmax,0.3424657583236694
2,32,"(5, 5)",1,32,sigmoid,0.4,32,50,0.001,sigmoid,0.3424657583236694
2,32,"(5, 5)",1,32,sigmoid,0.4,32,50,0.001,softmax,0.3321917951107025
2,32,"(5, 5)",1,32,sigmoid,0.4,32,50,0.01,softmax,0.3424657583236694
2,32,"(5, 5)",1,32,tanh,0.4,32,50,0.001,sigmoid,0.8493150472640991
2,32,"(5, 5)",1,32,tanh,0.4,32,50,0.001,softmax,0.7305936217308044
2,32,"(5, 5)",1,32,tanh,0.4,32,50,0.01,sigmoid,0.3424657583236694
2,32,"(5, 5)",1,32,tanh,0.4,32,50,0.01,softmax,0.3424657583236694
2,32,"(5, 5)",1,32,tanh,0.4,32,50,0.1,sigmoid,0.3424657583236694
2,32,"(5, 5)",1,32,tanh,0.4,32,50,0.1,softmax,0.3424657583236694
2,32,"(5, 5)",1,64,relu,0.4,32,50,0.001,sigmoid,0.9794520735740662
2,32,"(5, 5)",1,64,relu,0.4,32,50,0.001,softmax,0.9840182662010192
2,32,"(5, 5)",1,64,relu,0.4,32,50,0.01,sigmoid,0.3253424763679504
2,32,"(5, 5)",1,64,relu,0.4,32,50,0.01,softmax,0.3253424763679504
2,32,"(5, 5)",1,64,relu,0.4,32,50,0.1,sigmoid,0.3321917951107025
2,32,"(5, 5)",1,64,relu,0.4,32,50,0.1,softmax,0.3321917951107025
2,32,"(5, 5)",1,64,tanh,0.4,32,50,0.001,sigmoid,0.8139269351959229
2,32,"(5, 5)",1,64,tanh,0.4,32,50,0.001,softmax,0.8458904027938843
2,32,"(5, 5)",1,64,tanh,0.4,32,50,0.01,sigmoid,0.3321917951107025
2,32,"(5, 5)",1,64,tanh,0.4,32,50,0.01,softmax,0.3321917951107025
2,32,"(5, 5)",1,64,tanh,0.4,32,50,0.1,sigmoid,0.3321917951107025
2,32,"(5, 5)",1,64,tanh,0.4,32,50,0.1,softmax,0.3424657583236694
2,32,"(5, 5)",1,128,relu,0.4,32,50,0.001,sigmoid,0.9794520735740662
2,32,"(5, 5)",1,128,relu,0.4,32,50,0.001,softmax,0.9863013625144958
2,32,"(5, 5)",1,128,relu,0.4,32,50,0.01,sigmoid,0.3424657583236694
2,32,"(5, 5)",1,128,relu,0.4,32,50,0.01,softmax,0.3424657583236694
2,32,"(5, 5)",1,128,relu,0.4,32,50,0.1,sigmoid,0.3253424763679504
2,32,"(5, 5)",1,128,relu,0.4,32,50,0.1,softmax,0.3424657583236694
2,32,"(5, 5)",1,128,tanh,0.4,32,50,0.001,sigmoid,0.5273972749710083
2,32,"(5, 5)",1,128,tanh,0.4,32,50,0.001,softmax,0.9257990717887878
2,32,"(5, 5)",1,128,tanh,0.4,32,50,0.01,sigmoid,0.3253424763679504
2,32,"(5, 5)",1,128,tanh,0.4,32,50,0.01,softmax,0.3424657583236694
2,32,"(5, 5)",1,128,tanh,0.4,32,50,0.1,sigmoid,0.3424657583236694
2,32,"(5, 5)",1,128,tanh,0.4,32,50,0.1,softmax,0.3321917951107025
2,32,"(5, 5)",1,256,relu,0.4,32,50,0.001,sigmoid,0.9543378949165344
2,32,"(5, 5)",1,256,relu,0.4,32,50,0.001,softmax,0.9885844588279724
2,32,"(5, 5)",1,256,relu,0.4,32,50,0.01,sigmoid,0.3424657583236694
2,32,"(5, 5)",1,256,relu,0.4,32,50,0.01,softmax,0.3321917951107025
2,32,"(5, 5)",1,256,relu,0.4,32,50,0.1,sigmoid,0.3253424763679504
2,32,"(5, 5)",1,256,relu,0.4,32,50,0.1,softmax,0.3321917951107025
2,32,"(5, 5)",1,256,tanh,0.4,32,50,0.001,sigmoid,0.8150684833526611
2,32,"(5, 5)",1,256,tanh,0.4,32,50,0.001,softmax,0.8949771523475647
2,32,"(5, 5)",1,256,tanh,0.4,32,50,0.01,sigmoid,0.3321917951107025
2,32,"(5, 5)",1,256,tanh,0.4,32,50,0.01,softmax,0.3321917951107025
2,32,"(5, 5)",1,256,tanh,0.4,32,50,0.1,sigmoid,0.3207762539386749
2,32,"(5, 5)",1,256,tanh,0.4,32,50,0.1,softmax,0.3321917951107025
2,32,"(5, 5)",1,512,relu,0.4,32,50,0.001,sigmoid,0.982876718044281
2,32,"(5, 5)",1,512,relu,0.4,32,50,0.001,softmax,0.9805936217308044
2,32,"(5, 5)",1,512,relu,0.4,32,50,0.01,sigmoid,0.3424657583236694
2,32,"(5, 5)",1,512,relu,0.4,32,50,0.01,softmax,0.3424657583236694
2,32,"(5, 5)",1,512,relu,0.4,32,50,0.1,sigmoid,0.3253424763679504
2,32,"(5, 5)",1,512,relu,0.4,32,50,0.1,softmax,0.3321917951107025
2,32,"(5, 5)",1,512,tanh,0.4,32,50,0.001,sigmoid,0.9200913310050964
2,32,"(5, 5)",1,512,tanh,0.4,32,50,0.001,softmax,0.7077625393867493
2,32,"(5, 5)",2,32,relu,0.4,32,50,0.001,sigmoid,0.9805936217308044
2,32,"(5, 5)",2,32,relu,0.4,32,50,0.001,softmax,0.9897260069847108
2,32,"(5, 5)",2,32,relu,0.4,32,50,0.01,sigmoid,0.3253424763679504
2,32,"(5, 5)",2,32,relu,0.4,32,50,0.01,softmax,0.3424657583236694
2,32,"(5, 5)",2,32,relu,0.4,32,50,0.1,sigmoid,0.3253424763679504
2,32,"(5, 5)",2,32,relu,0.4,32,50,0.1,softmax,0.3253424763679504
2,32,"(5, 5)",2,64,relu,0.4,32,50,0.001,sigmoid,0.9554794430732728
2,32,"(5, 5)",2,64,relu,0.4,32,50,0.001,softmax,0.9805936217308044
2,32,"(5, 5)",2,64,relu,0.4,32,50,0.01,sigmoid,0.3424657583236694
2,32,"(5, 5)",2,64,relu,0.4,32,50,0.01,softmax,0.3424657583236694
2,32,"(5, 5)",2,64,relu,0.4,32,50,0.1,sigmoid,0.3321917951107025
2,32,"(5, 5)",2,64,relu,0.4,32,50,0.1,softmax,0.3424657583236694
2,32,"(5, 5)",2,128,relu,0.4,32,50,0.001,sigmoid,0.9771689772605896
2,32,"(5, 5)",2,128,relu,0.4,32,50,0.001,softmax,0.9577625393867492
2,32,"(5, 5)",2,128,relu,0.4,32,50,0.01,sigmoid,0.3424657583236694
2,32,"(5, 5)",2,128,relu,0.4,32,50,0.01,softmax,0.3424657583236694
2,32,"(5, 5)",2,128,relu,0.4,32,50,0.1,sigmoid,0.3424657583236694
2,32,"(5, 5)",2,128,relu,0.4,32,50,0.1,softmax,0.3424657583236694
2,32,"(5, 5)",2,256,relu,0.4,32,50,0.001,sigmoid,0.9634703397750854
2,32,"(5, 5)",2,256,relu,0.4,32,50,0.001,softmax,0.987442910671234
2,32,"(5, 5)",2,256,relu,0.4,32,50,0.01,sigmoid,0.3424657583236694
2,32,"(5, 5)",2,256,relu,0.4,32,50,0.01,softmax,0.3424657583236694
2,32,"(5, 5)",2,256,relu,0.4,32,50,0.1,sigmoid,0.3424657583236694
2,32,"(5, 5)",2,256,relu,0.4,32,50,0.1,softmax,0.3424657583236694
2,32,"(5, 5)",2,512,relu,0.4,32,50,0.001,sigmoid,0.97374427318573
2,32,"(5, 5)",2,512,relu,0.4,32,50,0.001,softmax,0.9429223537445068
2,32,"(5, 5)",2,512,relu,0.4,32,50,0.01,sigmoid,0.3321917951107025
2,32,"(5, 5)",2,512,relu,0.4,32,50,0.01,softmax,0.3424657583236694
2,32,"(5, 5)",2,512,relu,0.4,32,50,0.1,sigmoid,0.3253424763679504
2,32,"(5, 5)",2,512,relu,0.4,32,50,0.1,softmax,0.3424657583236694
2,32,"(5, 5)",3,32,relu,0.4,32,50,0.001,sigmoid,0.9623287916183472
2,32,"(5, 5)",3,32,relu,0.4,32,50,0.001,softmax,0.978310525417328
2,32,"(5, 5)",3,32,relu,0.4,32,50,0.01,sigmoid,0.3321917951107025
2,32,"(5, 5)",3,32,relu,0.4,32,50,0.01,softmax,0.3321917951107025
2,32,"(5, 5)",3,32,relu,0.4,32,50,0.1,sigmoid,0.3321917951107025
2,32,"(5, 5)",3,32,relu,0.4,32,50,0.1,softmax,0.3321917951107025
2,32,"(5, 5)",3,64,relu,0.4,32,50,0.001,sigmoid,0.9794520735740662
2,32,"(5, 5)",3,64,relu,0.4,32,50,0.001,softmax,0.9885844588279724
2,32,"(5, 5)",3,64,relu,0.4,32,50,0.01,sigmoid,0.3424657583236694
2,32,"(5, 5)",3,64,relu,0.4,32,50,0.01,softmax,0.3424657583236694
2,32,"(5, 5)",3,64,relu,0.4,32,50,0.1,sigmoid,0.3321917951107025
2,32,"(5, 5)",3,64,relu,0.4,32,50,0.1,softmax,0.3424657583236694
2,32,"(5, 5)",3,128,relu,0.4,32,50,0.001,sigmoid,0.9760273694992064
2,32,"(5, 5)",3,128,relu,0.4,32,50,0.001,softmax,0.9817351698875428
2,32,"(5, 5)",3,128,relu,0.4,32,50,0.01,sigmoid,0.3424657583236694
2,32,"(5, 5)",3,128,relu,0.4,32,50,0.01,softmax,0.3424657583236694
2,32,"(5, 5)",3,128,relu,0.4,32,50,0.1,sigmoid,0.3253424763679504
2,32,"(5, 5)",3,128,relu,0.4,32,50,0.1,softmax,0.3253424763679504
2,32,"(5, 5)",3,256,relu,0.4,32,50,0.001,sigmoid,0.3424657583236694
2,32,"(5, 5)",3,256,relu,0.4,32,50,0.001,softmax,0.953196346759796
2,32,"(5, 5)",3,256,relu,0.4,32,50,0.01,sigmoid,0.3253424763679504
2,32,"(5, 5)",3,256,relu,0.4,32,50,0.01,softmax,0.3424657583236694
2,32,"(5, 5)",3,256,relu,0.4,32,50,0.1,sigmoid,0.3424657583236694
2,32,"(5, 5)",3,256,relu,0.4,32,50,0.1,softmax,0.3321917951107025
2,32,"(5, 5)",3,512,relu,0.4,32,50,0.001,sigmoid,0.9691780805587769
2,32,"(5, 5)",3,512,relu,0.4,32,50,0.001,softmax,0.3424657583236694
2,32,"(5, 5)",3,512,relu,0.4,32,50,0.01,sigmoid,0.3424657583236694
2,32,"(5, 5)",3,512,relu,0.4,32,50,0.01,softmax,0.8687214851379395
2,32,"(5, 5)",3,512,relu,0.4,32,50,0.1,sigmoid,0.3424657583236694
2,32,"(5, 5)",3,512,relu,0.4,32,50,0.1,softmax,0.3321917951107025
2,64,"(5, 5)",1,32,relu,0.4,32,50,0.001,sigmoid,0.978310525417328
2,64,"(5, 5)",1,32,relu,0.4,32,50,0.001,softmax,0.3424657583236694
2,64,"(5, 5)",1,32,relu,0.4,32,50,0.01,sigmoid,0.3424657583236694
2,64,"(5, 5)",1,32,relu,0.4,32,50,0.01,softmax,0.3424657583236694
2,64,"(5, 5)",1,32,relu,0.4,32,50,0.1,sigmoid,0.3253424763679504
2,64,"(5, 5)",1,32,relu,0.4,32,50,0.1,softmax,0.3424657583236694
2,64,"(5, 5)",1,64,relu,0.4,32,50,0.001,sigmoid,0.9840182662010192
2,64,"(5, 5)",1,64,relu,0.4,32,50,0.001,softmax,0.978310525417328
2,64,"(5, 5)",1,64,relu,0.4,32,50,0.01,sigmoid,0.3253424763679504
2,64,"(5, 5)",1,64,relu,0.4,32,50,0.01,softmax,0.3321917951107025
2,64,"(5, 5)",1,64,relu,0.4,32,50,0.1,sigmoid,0.3424657583236694
2,64,"(5, 5)",1,64,relu,0.4,32,50,0.1,softmax,0.3424657583236694
2,64,"(5, 5)",1,128,relu,0.4,32,50,0.001,sigmoid,0.990867555141449
2,64,"(5, 5)",1,128,relu,0.4,32,50,0.001,softmax,0.9817351698875428
2,64,"(5, 5)",1,128,relu,0.4,32,50,0.01,sigmoid,0.3424657583236694
2,64,"(5, 5)",1,128,relu,0.4,32,50,0.01,softmax,0.3424657583236694
2,64,"(5, 5)",1,128,relu,0.4,32,50,0.1,sigmoid,0.3424657583236694
2,64,"(5, 5)",1,128,relu,0.4,32,50,0.1,softmax,0.3321917951107025
2,64,"(5, 5)",1,256,relu,0.4,32,50,0.001,sigmoid,0.9703196287155152
2,64,"(5, 5)",1,256,relu,0.4,32,50,0.001,softmax,0.9885844588279724
2,64,"(5, 5)",1,256,relu,0.4,32,50,0.01,sigmoid,0.3424657583236694
2,64,"(5, 5)",1,256,relu,0.4,32,50,0.01,softmax,0.3424657583236694
2,64,"(5, 5)",1,256,relu,0.4,32,50,0.1,sigmoid,0.3321917951107025
2,64,"(5, 5)",1,256,relu,0.4,32,50,0.1,softmax,0.3321917951107025
2,64,"(5, 5)",1,512,relu,0.4,32,50,0.001,sigmoid,0.9623287916183472
2,64,"(5, 5)",1,512,relu,0.4,32,50,0.001,softmax,0.982876718044281
2,64,"(5, 5)",1,512,relu,0.4,32,50,0.01,sigmoid,0.3424657583236694
2,64,"(5, 5)",1,512,relu,0.4,32,50,0.01,softmax,0.3424657583236694
2,64,"(5, 5)",1,512,relu,0.4,32,50,0.1,sigmoid,0.3253424763679504
2,64,"(5, 5)",1,512,relu,0.4,32,50,0.1,softmax,0.3424657583236694
2,64,"(5, 5)",2,32,relu,0.4,32,50,0.001,sigmoid,0.9726027250289916
2,64,"(5, 5)",2,32,relu,0.4,32,50,0.001,softmax,0.9771689772605896
2,64,"(5, 5)",2,32,relu,0.4,32,50,0.01,sigmoid,0.3424657583236694
2,64,"(5, 5)",2,32,relu,0.4,32,50,0.01,softmax,0.3321917951107025
2,64,"(5, 5)",2,32,relu,0.4,32,50,0.1,sigmoid,0.3253424763679504
2,64,"(5, 5)",2,32,relu,0.4,32,50,0.1,softmax,0.3253424763679504
2,64,"(5, 5)",2,64,relu,0.4,32,50,0.001,sigmoid,0.9805936217308044
2,64,"(5, 5)",2,64,relu,0.4,32,50,0.001,softmax,0.982876718044281
2,64,"(5, 5)",2,64,relu,0.4,32,50,0.01,sigmoid,0.3424657583236694
2,64,"(5, 5)",2,64,relu,0.4,32,50,0.01,softmax,0.3424657583236694
2,64,"(5, 5)",2,64,relu,0.4,32,50,0.1,sigmoid,0.3424657583236694
2,64,"(5, 5)",2,64,relu,0.4,32,50,0.1,softmax,0.3321917951107025
2,64,"(5, 5)",2,128,relu,0.4,32,50,0.001,sigmoid,0.9794520735740662
2,64,"(5, 5)",2,128,relu,0.4,32,50,0.001,softmax,0.9771689772605896
2,64,"(5, 5)",2,128,relu,0.4,32,50,0.01,sigmoid,0.3253424763679504
2,64,"(5, 5)",2,128,relu,0.4,32,50,0.01,softmax,0.3424657583236694
2,64,"(5, 5)",2,128,relu,0.4,32,50,0.1,sigmoid,0.3424657583236694
2,64,"(5, 5)",2,128,relu,0.4,32,50,0.1,softmax,0.3424657583236694
2,64,"(5, 5)",2,256,relu,0.4,32,50,0.001,sigmoid,0.9646118879318236
